t,p1_x1,p1_x2,p1_v1,p1_v2,p2_x1,p2_x2,p2_v1,p2_v2,p3_x1,p3_x2,p3_v1,p3_v2
7.408,-0.176805759,0.093234242,1.139037024,-0.551990099,0.95663868,0.417429804,-0.398153169,0.375015649,-0.779832921,-0.510664046,-0.740883856,0.176974451
7.424,-0.159069945,0.084532262,1.134821103,-0.563437334,0.950314896,0.423240463,-0.41263164,0.369890073,-0.79124495,-0.507772725,-0.722189463,0.193547261
7.44,-0.141398576,0.075661807,1.13089505,-0.573647209,0.943763405,0.428968574,-0.427388245,0.36446452,-0.802364829,-0.504630381,-0.703506805,0.209182688
7.456,-0.123784998,0.066641208,1.127308546,-0.582632643,0.936979177,0.434609819,-0.442429132,0.358713015,-0.813194179,-0.501251027,-0.684879414,0.223919629
7.472,-0.106224431,0.057489913,1.124105728,-0.590405048,0.929958075,0.440158626,-0.457757099,0.352609002,-0.823733644,-0.49764854,-0.666348629,0.237796046
7.488,-0.088710585,0.048226755,1.121324474,-0.596975858,0.922695602,0.445609279,-0.473374327,0.346124284,-0.833985017,-0.493836034,-0.647950147,0.250851574
7.504,-0.071236627,0.038870396,1.118996698,-0.602355542,0.915187237,0.450955608,-0.489281507,0.33922926,-0.84395061,-0.489826004,-0.629715191,0.263126282
7.52,-0.053795273,0.029439343,1.117148446,-0.60655322,0.907428463,0.456190974,-0.50547766,0.33189293,-0.85363319,-0.485630317,-0.611670786,0.27466029
7.536,-0.036378875,0.019951977,1.115799981,-0.609576352,0.899414791,0.46130824,-0.52195995,0.32408291,-0.863035916,-0.481260217,-0.593840031,0.285493442
7.552,-0.018979517,0.010426574,1.114965861,-0.611430496,0.891141793,0.466299757,-0.538723474,0.315765462,-0.872162276,-0.476726331,-0.576242387,0.295665034
7.568,-0.001589098,0.00088134,1.114655002,-0.612119138,0.882605135,0.471157336,-0.555761047,0.306905545,-0.881016037,-0.472038676,-0.558893955,0.305213593
7.584,0.015800578,-0.008665556,1.114870713,-0.611643583,0.873800614,0.475872234,-0.573062959,0.297466894,-0.889601192,-0.467206678,-0.541807754,0.314176689
7.6,0.033197716,-0.018195948,1.115610711,-0.61000292,0.864724199,0.480435132,-0.590616729,0.287412124,-0.897921915,-0.462239184,-0.524993983,0.322590797
7.616,0.050610439,-0.027691639,1.116867112,-0.607194048,0.855372078,0.48483612,-0.608406839,0.276702866,-0.905982518,-0.457144481,-0.508460273,0.330491182
7.632,0.068046706,-0.037134366,1.118626394,-0.603211767,0.845740708,0.489064684,-0.626414465,0.265299944,-0.913787415,-0.451930318,-0.492211929,0.337911823
7.648,0.08551422,-0.046505772,1.120869346,-0.598048939,0.835826864,0.493109693,-0.644617194,0.253163588,-0.921341084,-0.446603921,-0.476252152,0.344885351
7.664,0.103019478,-0.055786921,1.123570845,-0.591697059,0.825628211,0.496959209,-0.662987837,0.240254351,-0.928647688,-0.441172289,-0.460583008,0.351442708
7.68,0.12057112,-0.064960089,1.126700325,-0.584145244,0.815141345,0.50060123,-0.68149776,0.226530857,-0.935712465,-0.435641141,-0.445202565,0.357614387
7.696,0.138174684,-0.074006018,1.130220883,-0.575382478,0.804364868,0.504022559,-0.700111205,0.211953967,-0.942539552,-0.43001654,-0.430109678,0.363428511
7.712,0.155835945,-0.082905726,1.134089697,-0.565396863,0.793297466,0.507209576,-0.718788631,0.19648472,-0.949133412,-0.424303851,-0.415301067,0.368912143
7.728,0.173559963,-0.09164004,1.138257824,-0.554176425,0.781938483,0.510148067,-0.737485584,0.180085451,-0.955498445,-0.418508026,-0.40077224,0.374090975
7.744,0.191350983,-0.100189609,1.142670139,-0.541709708,0.770287992,0.512823239,-0.756152512,0.162720354,-0.961638975,-0.41263363,-0.386517627,0.378989354
7.76,0.209212346,-0.108534907,1.147265318,-0.527986442,0.758346883,0.515219763,-0.774734616,0.144356121,-0.967559229,-0.406684856,-0.372530703,0.383630321
7.776,0.227146386,-0.116656265,1.15197587,-0.512998295,0.746116941,0.517321813,-0.793171774,0.124962648,-0.973263327,-0.400665548,-0.358804096,0.388035646
7.792,0.245154336,-0.124533902,1.156728233,-0.496739678,0.733600931,0.519113123,-0.811398546,0.104513808,-0.978755267,-0.39457922,-0.345329687,0.39222587
7.808,0.263236237,-0.132147979,1.161442969,-0.479208627,0.720802679,0.520577055,-0.829344272,0.082988274,-0.984038916,-0.388429076,-0.332098697,0.396220352
7.824,0.281390845,-0.139478659,1.166035048,-0.46040772,0.707727154,0.521696684,-0.846933287,0.060370407,-0.989117999,-0.382218025,-0.319101761,0.400037313
7.84,0.299615551,-0.146506188,1.170414267,-0.440345043,0.694380541,0.52245489,-0.864085263,0.03665116,-0.993996092,-0.375948702,-0.306329004,0.403693883
7.856,0.317906298,-0.153210985,1.174485804,-0.419035164,0.680770312,0.522834468,-0.880715709,0.011829015,-0.99867661,-0.369623483,-0.293770095,0.407206149
7.872,0.336257522,-0.159573757,1.178150922,-0.396500097,0.666905285,0.522818256,-0.896736621,-0.014089102,-1.003162806,-0.363244498,-0.281414301,0.410589199
7.888,0.354661188,-0.165575331,1.181307709,-0.372771424,0.652796371,0.522389302,-0.91205658,-0.041085587,-1.007457559,-0.35681397,-0.269251129,0.413857011
7.904,0.373110366,-0.171197954,1.183852712,-0.347886441,0.638453829,0.521530913,-0.926584728,-0.069136689,-1.011564195,-0.350332959,-0.257267984,0.41702313
7.92,0.391593794,-0.176423675,1.185681221,-0.321895889,0.623891432,0.520226944,-0.940227438,-0.098203863,-1.015485226,-0.343803269,-0.245453784,0.420099752
7.936,0.410099482,-0.181235703,1.186689304,-0.294859956,0.609123714,0.518461909,-0.952892709,-0.12823845,-1.019223196,-0.337226206,-0.233796595,0.423098406
7.952,0.428613832,-0.18561827,1.186775162,-0.266849823,0.594166626,0.516221172,-0.964490905,-0.159180007,-1.022780459,-0.330602902,-0.222284257,0.42602983
7.968,0.447121689,-0.189556806,1.185840779,-0.237947847,0.579037489,0.513491134,-0.974936377,-0.19095616,-1.026159178,-0.323934327,-0.210904402,0.428904007
7.984,0.465606405,-0.193038115,1.183793659,-0.20824748,0.563754917,0.510259415,-0.984149186,-0.223482716,-1.029361322,-0.3172213,-0.199644474,0.431730196
8,0.484049948,-0.196050539,1.180548593,-0.177852895,0.548338716,0.506515042,-0.992056853,-0.256664065,-1.032388664,-0.310464503,-0.188491741,0.43451696
8.016,0.502433022,-0.198584127,1.176029412,-0.146878304,0.532809754,0.502248615,-0.998596103,-0.290393892,-1.035242775,-0.303664488,-0.177433308,0.437272196
8.032,0.520735225,-0.200630781,1.170170658,-0.11544695,0.5171898,0.497452471,-1.003714532,-0.324556206,-1.037925025,-0.29682169,-0.166456125,0.440003156
8.048,0.538935228,-0.202184389,1.162919117,-0.0836898,0.501501351,0.492120823,-1.007372123,-0.359026669,-1.040436578,-0.289936434,-0.155546993,0.442716469
8.064,0.557010975,-0.20324093,1.154235137,-0.051743937,0.485767417,0.486249878,-1.009542568,-0.393674221,-1.042778393,-0.283008948,-0.144692569,0.445418158
8.08,0.574939907,-0.203798559,1.144093681,-0.019750711,0.47001131,0.47983793,-1.010214311,-0.428362945,-1.044951217,-0.276039371,-0.13387937,0.448113656
8.096,0.59269919,-0.203857654,1.132485058,0.012146308,0.454256397,0.472885415,-1.009391287,-0.462954122,-1.046955587,-0.269027761,-0.123093771,0.450807814
8.112,0.610265106,-0.203420873,1.119415969,0.043801968,0.438526636,0.465395324,-1.00709343,-0.497306749,-1.048791741,-0.26197445,-0.112322539,0.453504781
8.128,0.627616735,-0.202493021,1.104906863,0.075077965,0.422843233,0.457371694,-1.003356148,-0.531286501,-1.050459968,-0.254878673,-0.101550715,0.456208536
8.144,0.644731024,-0.201081129,1.088995383,0.105835734,0.407229037,0.448821772,-0.998230598,-0.564757829,-1.051960061,-0.247740644,-0.090764785,0.458922095
8.16,0.661586482,-0.199194309,1.071733089,0.135944783,0.39170521,0.439754499,-0.991782531,-0.597592826,-1.053291692,-0.240560189,-0.079950558,0.461648043
8.176,0.678162524,-0.196843647,1.05318495,0.165283071,0.376291782,0.430180746,-0.98409125,-0.629671463,-1.054454306,-0.2333371,-0.0690937,0.464388392
8.192,0.694439678,-0.194042051,1.033427909,0.193738698,0.361007448,0.42011319,-0.975248186,-0.660883272,-1.055447126,-0.226071139,-0.058179723,0.467144574
8.208,0.710399752,-0.190804092,1.012549225,0.221211303,0.345869394,0.409566144,-0.965355242,-0.691128737,-1.056269146,-0.218762052,-0.047193983,0.469917433
8.224,0.726025987,-0.187145805,0.99064463,0.247613143,0.330893146,0.398555381,-0.954522953,-0.720320348,-1.056919133,-0.211409576,-0.036121677,0.472707205
8.24,0.741303168,-0.183084493,0.967816389,0.272869809,0.316092451,0.387097943,-0.942868549,-0.748383311,-1.057395619,-0.20401345,-0.024947839,0.475513502
8.256,0.756217715,-0.178638511,0.944171326,0.296920613,0.301479187,0.375211934,-0.930513991,-0.775255903,-1.057696902,-0.196573423,-0.013657335,0.478335289
8.272,0.770757737,-0.173827054,0.919818886,0.319718629,0.287063306,0.36291632,-0.917584028,-0.80088949,-1.057821043,-0.189089266,-0.002234857,0.481170861
8.288,0.784913059,-0.168669945,0.894869291,0.341230428,0.272852804,0.350230726,-0.904204363,-0.825248234,-1.057765863,-0.181560781,0.009335072,0.484017807
8.304,0.798675219,-0.163187425,0.869431841,0.361435549,0.25885372,0.33717524,-0.890499949,-0.848308532,-1.057528939,-0.173987815,0.021068108,0.486872983
8.32,0.812037445,-0.157399957,0.843613387,0.380325742,0.24507016,0.323770226,-0.876593466,-0.870058213,-1.057107605,-0.166370269,0.032980079,0.48973247
8.336,0.824993978,-0.151328349,0.817518304,0.397903198,0.231505,0.310036837,-0.862604691,-0.890494596,-1.056498978,-0.158708488,0.045086387,0.492591398
8.352,0.837542526,-0.14499238,0.791242257,0.414182872,0.218157307,0.29599415,-0.848646645,-0.909627325,-1.055699832,-0.15100177,0.057404387,0.495444453
8.368,0.84968037,-0.138412437,0.764879011,0.429186162,0.205026403,0.281663069,-0.834828831,-0.927471156,-1.054706772,-0.143250632,0.06994982,0.498284993
8.384,0.861406829,-0.131608207,0.738514658,0.442943234,0.192109293,0.267063535,-0.821253818,-0.944048788,-1.053516122,-0.135455328,0.08273916,0.501105553
8.4,0.872722514,-0.12459885,0.712228435,0.455490942,0.179401433,0.252215083,-0.808017452,-0.959388587,-1.052123947,-0.127616233,0.095789016,0.503897645
8.416,0.883629216,-0.117402909,0.686092453,0.466871661,0.166896837,0.237136774,-0.795208563,-0.973523357,-1.050526053,-0.119733864,0.10911611,0.506651697
8.432,0.894129793,-0.11003823,0.660171587,0.477132186,0.154588191,0.221847128,-0.782908833,-0.986489172,-1.048717984,-0.111808898,0.122737246,0.509356986
8.448,0.90422806,-0.102521898,0.634523511,0.486322699,0.142466961,0.206364085,-0.771192795,-0.998324269,-1.046695021,-0.103842187,0.136669284,0.51200157
8.464,0.913928678,-0.0948702,0.60919885,0.494495817,0.130523505,0.190704978,-0.760127944,-1.009068028,-1.044452183,-0.095834778,0.150929093,0.51457221
8.48,0.923237041,-0.087098584,0.584241425,0.501705743,0.118747184,0.174886523,-0.749774935,-1.018760037,-1.041984225,-0.087787939,0.16553351,0.517054294
8.496,0.932159178,-0.079221649,0.55968857,0.508007507,0.107126462,0.158924821,-0.740187841,-1.027439261,-1.03928564,-0.079703172,0.180499272,0.519431754
8.512,0.940701652,-0.07125313,0.535571506,0.513456311,0.095649011,0.142835377,-0.731414461,-1.035143296,-1.036350663,-0.071582247,0.195842955,0.521686985
8.528,0.948871467,-0.063205907,0.511915751,0.51810696,0.084301802,0.126633124,-0.723496639,-1.041907715,-1.033173269,-0.063427217,0.211580888,0.523800755
8.544,0.956675983,-0.055092007,0.488741546,0.522013393,0.0730712,0.110332458,-0.716470607,-1.047765514,-1.029747183,-0.055240451,0.227729061,0.525752121
8.56,0.964122841,-0.046922628,0.466064294,0.525228289,0.061943043,0.093947285,-0.710367308,-1.052746625,-1.026065883,-0.047024657,0.244303015,0.527518336
8.576,0.971219542,-0.038708561,0.443896074,0.52780264,0.050903268,0.077491879,-0.705212943,-1.056877338,-1.02212281,-0.038783317,0.261316869,0.529074698
8.592,0.977974768,-0.030458604,0.422241743,0.529785978,0.039935822,0.060977706,-0.701028282,-1.060180731,-1.01791059,-0.030519102,0.278786539,0.530394753
8.608,0.984396227,-0.022182009,0.401105871,0.531225434,0.029025978,0.044418331,-0.69783044,-1.062675194,-1.013422205,-0.022236322,0.296724569,0.53144976
8.624,0.990492013,-0.013886906,0.38048876,0.532166139,0.018158239,0.027826256,-0.69563202,-1.06437507,-1.008650251,-0.01393935,0.31514326,0.532208931
8.64,0.996270202,-0.005580738,0.360387911,0.53265099,0.007316942,0.011213794,-0.694441553,-1.065290277,-1.003587144,-0.005633055,0.334053642,0.532639287
8.656,1.001738813,0.002729703,0.340798366,0.532720603,-0.003513678,-0.005406864,-0.694263613,-1.065426204,-0.998225135,0.002677161,0.353465247,0.5327056
8.672,1.00690577,0.011038242,0.321713027,0.532413295,-0.014349427,-0.022023572,-0.695098877,-1.06478366,-0.992556343,0.01098533,0.373385849,0.532370365
8.688,1.01177887,0.019339283,0.303122946,0.53176509,-0.025206091,-0.038624162,-0.696944132,-1.063358862,-0.986572779,0.019284879,0.393821186,0.531593772
8.704,1.01636576,0.027627774,0.285017585,0.530809752,-0.036099375,-0.055196373,-0.699792238,-1.061143476,-0.980266385,0.027568599,0.414774653,0.530333724
8.72,1.020673909,0.035899172,0.267385059,0.529578832,-0.047044842,-0.071727776,-0.703632025,-1.058124702,-0.973629067,0.035828604,0.436246966,0.528545871
8.736,1.024710594,0.044149411,0.250212351,0.528101728,-0.058057848,-0.088205712,-0.708448154,-1.054285409,-0.966652746,0.044056301,0.458235804,0.526183682
8.752,1.02848288,0.052374865,0.233485498,0.526405758,-0.069153476,-0.104617218,-0.714220924,-1.049604326,-0.959329403,0.052242353,0.480735426,0.523198568
8.768,1.031997608,0.060572321,0.217189766,0.524516238,-0.080346467,-0.120948973,-0.720926031,-1.044056283,-0.951651141,0.060376651,0.503736265,0.519540045
8.784,1.035261386,0.068738944,0.201309798,0.522456566,-0.091651144,-0.13718723,-0.728534304,-1.037612529,-0.943610242,0.068448286,0.527224505,0.515155963
8.8,1.038280433,0.076871852,0.185830497,0.520248417,-0.103080771,-0.153316984,-0.737010959,-1.030241484,-0.935199662,0.076445132,0.551180462,0.509993067
8.816,1.041061159,0.084969682,0.170734119,0.517911397,-0.114649719,-0.169325078,-0.746316986,-1.021907705,-0.926411439,0.084355396,0.575582867,0.503996308
8.832,1.043609266,0.093030169,0.156004932,0.515463775,-0.126370016,-0.185195418,-0.756406314,-1.012574584,-0.91723925,0.09216525,0.600401382,0.497110809
8.848,1.045930352,0.101051719,0.141626245,0.512922147,-0.138253483,-0.200912117,-0.767227103,-1.002203568,-0.907676869,0.099860398,0.625600859,0.489281421
8.864,1.048029755,0.109032985,0.127581247,0.510301627,-0.150311086,-0.216458676,-0.778721039,-0.990755208,-0.897718669,0.107425691,0.651139792,0.480453581
8.88,1.049912548,0.116972846,0.113853073,0.507615924,-0.162552826,-0.231817979,-0.79082305,-0.978189959,-0.887359722,0.114845133,0.676969978,0.470574035
8.896,1.051583543,0.124870382,0.100424853,0.504877426,-0.174987639,-0.246972298,-0.803461092,-0.964469084,-0.876595904,0.122101916,0.703036239,0.459591659
8.912,1.053047287,0.13272486,0.087279759,0.502097274,-0.187623276,-0.261903316,-0.816556001,-0.949555642,-0.86542401,0.129178457,0.729276242,0.447458368
8.928,1.054308066,0.140535707,0.074401035,0.499285436,-0.200466202,-0.276592158,-0.830021451,-0.933415563,-0.853841864,0.136056451,0.755620417,0.434130128
8.944,1.055369906,0.148302501,0.061772029,0.49645077,-0.213521478,-0.291019447,-0.843764042,-0.9160188,-0.841848428,0.142716946,0.781992012,0.41956803
8.96,1.056236572,0.156024947,0.049376218,0.493601093,-0.226792652,-0.305165378,-0.857683528,-0.897340536,-0.82944392,0.149140432,0.80830731,0.403739443
8.976,1.056911576,0.163702866,0.037197217,0.490743238,-0.240281662,-0.319009808,-0.871673231,-0.877362423,-0.816629914,0.155306942,0.834476013,0.386619185
8.992,1.057398173,0.171336177,0.025218803,0.48788311,-0.253988732,-0.332532365,-0.885620635,-0.856073835,-0.80340944,0.161196188,0.860401832,0.368190725
9.008,1.057699365,0.178924886,0.013424914,0.485025736,-0.267912291,-0.345712579,-0.8994082,-0.833473078,-0.789787074,0.166787693,0.885983286,0.348447342
9.024,1.057817907,0.1864687,0.001800227,0.482175453,-0.282048204,-0.358529414,-0.91291373,-0.809569744,-0.775769703,0.172060714,0.911113504,0.32739429
9.04,1.057756317,0.193968495,-0.009672114,0.479335394,-0.296392501,-0.370963924,-0.926014259,-0.784380982,-0.761363816,0.176995429,0.935686373,0.305045588
9.056,1.05751685,0.201424084,-0.021007075,0.476508359,-0.310937186,-0.382995668,-0.938583513,-0.757939401,-0.746579664,0.181571584,0.959590588,0.281431041
9.072,1.057101529,0.208835685,-0.032220022,0.473696299,-0.325672993,-0.394605428,-0.950496229,-0.730289093,-0.731428535,0.185769743,0.982716252,0.256592794
9.088,1.056512137,0.216203544,-0.04332615,0.470900479,-0.340588716,-0.405774776,-0.961629276,-0.701487169,-0.715923421,0.189571232,1.004955426,0.23058669
9.104,1.055750225,0.223527919,-0.054340484,0.468121512,-0.355671256,-0.416486278,-0.971863563,-0.671603848,-0.700078969,0.192958359,1.026204047,0.203482337
9.12,1.054817109,0.230809073,-0.065277882,0.465359376,-0.370905701,-0.426723695,-0.981086006,-0.640722227,-0.683911407,0.195914622,1.046363888,0.175362851
9.136,1.053713872,0.238047266,-0.076153044,0.462613439,-0.386275435,-0.436472183,-0.989191478,-0.608937694,-0.667438437,0.198424917,1.065344522,0.146324255
9.152,1.052441373,0.245242741,-0.08698051,0.459882474,-0.401762277,-0.445718475,-0.996084694,-0.576356993,-0.650679097,0.200475735,1.083065204,0.11647452
9.168,1.051000244,0.252395717,-0.097774669,0.457164669,-0.417346644,-0.45445105,-1.001681936,-0.543096954,-0.6336536,0.202055333,1.099456605,0.085932284
9.184,1.049390892,0.259506384,-0.108549761,0.454457642,-0.433007752,-0.462660277,-1.005912565,-0.509282899,-0.61638314,0.203153893,1.114462326,0.054825257
9.2,1.047613506,0.266574886,-0.119319879,0.45175844,-0.448723823,-0.470338536,-1.008720256,-0.475046803,-0.598889683,0.20376365,1.128040135,0.023288363
9.216,1.045668052,0.273601318,-0.130098976,0.449063547,-0.464472317,-0.477480304,-1.010063893,-0.440525235,-0.581195735,0.203878985,1.140162869,-0.008538311
9.232,1.043554285,0.280585718,-0.14090086,0.446368881,-0.480230178,-0.484082209,-1.009918109,-0.405857179,-0.563324107,0.203496491,1.150818969,-0.040511702
9.248,1.041271857,0.287527713,-0.151738672,0.443669923,-0.495973303,-0.49014277,-1.008273544,-0.371183489,-0.545298554,0.202615056,1.160012216,-0.072486435
9.264,1.03881987,0.294427876,-0.162627006,0.440961183,-0.511679884,-0.495663539,-1.005136214,-0.336637872,-0.527139986,0.201235663,1.16776322,-0.10432331
9.28,1.036197547,0.301285669,-0.173578724,0.438236977,-0.527326007,-0.500647275,-1.000527386,-0.302354995,-0.50887154,0.199361605,1.17410611,-0.135881981
9.296,1.033403796,0.308100803,-0.184607075,0.435490891,-0.542888976,-0.505099075,-0.994482389,-0.268461728,-0.490514821,0.196998272,1.179089464,-0.167029162
9.312,1.03043732,0.314872882,-0.195725162,0.432715893,-0.558346746,-0.509025957,-0.987049426,-0.23507714,-0.472090574,0.194153075,1.182774588,-0.197638753
9.328,1.027296616,0.321601396,-0.206945936,0.429904317,-0.573678115,-0.512436725,-0.978288121,-0.202311058,-0.453618501,0.190835329,1.185234057,-0.227593259
